name,age,position,height,value,national_matches,national_goals,matches20,goals20,assists20,yellow20,double_yellows20,red20,matches21,goals21,assists21,yellow21,double_yellows21,red21,matches22,goals22,assists22,yellow22,double_yellows22,red22,goal_percentage20,goal_percentage21,goal_percentage22,assists_percentage20,assists_percentage21,assists_percentage22,goalkeeper,deff,middle,attack
luca-zidane,25,Goalkeeper,1.83,2000.0,1,0,15,0,0,0,0,0,13,0,0,0,1,0,32,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0625,1,0,0,0
jonathan-viera,33,Attacking Midfield,1.71,2000.0,1,0,3,1,0,0,0,0,34,14,5,5,0,0,32,7,3,5,0,0,0.3333333333333333,0.4117647058823529,0.21875,0.0,0.14705882352941177,0.09375,0,0,1,0
marcelo-saracchi,25,Left-Back,1.72,2000.0,4,0,29,0,2,3,0,0,4,0,1,2,0,0,29,0,0,7,0,1,0.0,0.0,0.0,0.06896551724137931,0.25,0.0,0,1,0,0
myrto-uzuni,28,Left Winger,1.78,8000.0,29,5,36,15,6,4,0,0,46,22,9,7,0,0,39,23,5,7,0,0,0.4166666666666667,0.4782608695652174,0.5897435897435898,0.16666666666666666,0.1956521739130435,0.1282051282051282,0,0,0,1
oscar-melendo,25,Attacking Midfield,1.67,2000.0,0,0,29,2,1,0,0,0,24,0,1,0,0,0,35,1,3,3,0,0,0.06896551724137931,0.0,0.02857142857142857,0.034482758620689655,0.041666666666666664,0.08571428571428572,0,0,1,0
wesley-moraes,26,Centre-Forward,1.91,3000.0,1,0,5,0,0,0,0,0,27,2,0,6,0,0,40,4,2,7,0,0,0.0,0.07407407407407407,0.1,0.0,0.0,0.05,0,0,0,1
rober-gonzalez,22,Right Winger,1.69,2000.0,0,0,31,8,4,1,0,0,28,2,1,3,0,0,34,2,2,5,0,1,0.25806451612903225,0.07142857142857142,0.058823529411764705,0.12903225806451613,0.03571428571428571,0.058823529411764705,0,0,0,1
roberto-lopez,23,Attacking Midfield,1.78,2500.0,3,2,20,3,1,0,0,0,28,4,1,3,0,0,42,8,5,5,0,0,0.15,0.14285714285714285,0.19047619047619047,0.05,0.03571428571428571,0.11904761904761904,0,0,1,0
carlos-neva,26,Left-Back,1.74,2000.0,0,0,36,0,2,3,0,0,27,0,1,1,0,0,28,2,3,2,0,0,0.0,0.0,0.07142857142857142,0.05555555555555555,0.037037037037037035,0.10714285714285714,0,1,0,0
vicente-iborra,35,Defensive Midfield,1.9,2000.0,0,0,18,0,0,5,0,0,24,0,1,4,0,0,40,2,0,7,0,1,0.0,0.0,0.05,0.0,0.041666666666666664,0.0,0,0,1,0
raul-garcia,22,Centre-Forward,1.92,2000.0,0,0,23,13,1,3,0,0,35,6,1,1,0,0,39,19,8,3,0,0,0.5652173913043478,0.17142857142857143,0.48717948717948717,0.043478260869565216,0.02857142857142857,0.20512820512820512,0,0,0,1
famara-diedhiou,30,Centre-Forward,1.89,2000.0,27,11,45,10,1,5,1,0,29,13,1,6,1,0,13,0,1,1,0,0,0.2222222222222222,0.4482758620689655,0.0,0.022222222222222223,0.034482758620689655,0.07692307692307693,0,0,0,1
sandro-ramirez,27,Centre-Forward,1.75,2000.0,7,1,20,5,1,2,0,0,30,4,1,7,0,0,22,7,3,4,0,0,0.25,0.13333333333333333,0.3181818181818182,0.05,0.03333333333333333,0.13636363636363635,0,0,0,1
florian-miguel,26,Left-Back,1.79,1800.0,0,0,21,0,0,3,1,1,42,2,1,9,0,0,37,1,1,7,0,1,0.0,0.047619047619047616,0.02702702702702703,0.0,0.023809523809523808,0.02702702702702703,0,1,0,0
jorge-miramon,34,Right-Back,1.75,1800.0,0,0,30,0,5,1,0,0,30,1,0,5,0,0,40,1,2,8,0,0,0.0,0.03333333333333333,0.025,0.16666666666666666,0.0,0.05,0,1,0,0
dani-cardenas,26,Goalkeeper,1.86,2000.0,0,0,17,0,2,0,0,0,24,0,3,0,0,0,34,0,4,0,0,0,0.0,0.0,0.0,0.11764705882352941,0.125,0.11764705882352941,1,0,0,0
alvaro-tejero,26,Right-Back,1.74,1800.0,0,0,25,2,2,3,0,0,36,3,7,8,1,0,38,3,1,3,0,0,0.08,0.08333333333333333,0.07894736842105263,0.08,0.19444444444444445,0.02631578947368421,0,1,0,0
jorge-pulido,32,Centre-Back,1.86,1800.0,4,0,34,1,0,5,1,0,25,0,2,7,1,0,38,2,1,7,0,2,0.029411764705882353,0.0,0.05263157894736842,0.0,0.08,0.02631578947368421,0,1,0,0
juande-rivas,23,Centre-Back,1.85,1600.0,0,0,41,4,0,11,0,0,21,2,0,2,0,0,29,1,1,2,1,0,0.0975609756097561,0.09523809523809523,0.034482758620689655,0.0,0.0,0.034482758620689655,0,1,0,0
xeber-alkain,25,Right Winger,1.74,1600.0,0,0,27,5,6,2,0,0,38,9,4,5,0,0,34,4,0,1,0,2,0.18518518518518517,0.23684210526315788,0.11764705882352941,0.2222222222222222,0.10526315789473684,0.0,0,0,0,1
cote,33,Left-Back,1.82,1500.0,4,0,14,0,0,3,0,0,25,1,2,3,0,1,35,0,7,7,0,0,0.0,0.04,0.0,0.0,0.08,0.2,0,1,0,0
pejino,26,Left Winger,1.77,1500.0,0,0,21,4,2,4,0,0,16,5,1,1,0,1,35,7,4,4,0,0,0.19047619047619047,0.3125,0.2,0.09523809523809523,0.0625,0.11428571428571428,0,0,0,1
haissem-hassan,21,Right Winger,1.78,1500.0,0,0,24,2,1,0,0,0,38,3,6,1,0,0,29,0,1,2,0,0,0.08333333333333333,0.07894736842105263,0.0,0.041666666666666664,0.15789473684210525,0.034482758620689655,0,0,0,1
wilfrid-kaptoum,26,Central Midfield,1.74,1500.0,0,0,21,1,1,4,0,0,22,1,0,3,0,0,10,0,0,1,0,0,0.047619047619047616,0.045454545454545456,0.0,0.047619047619047616,0.0,0.0,0,0,1,0
pol-lozano,23,Central Midfield,1.76,1500.0,4,0,26,0,0,1,0,0,35,1,2,8,0,0,20,0,0,5,0,0,0.0,0.02857142857142857,0.0,0.0,0.05714285714285714,0.0,0,0,1,0
sinan-bakis,29,Centre-Forward,1.88,1500.0,1,0,28,11,0,5,1,0,34,7,0,3,1,0,34,12,2,8,0,0,0.39285714285714285,0.20588235294117646,0.35294117647058826,0.0,0.0,0.058823529411764705,0,0,0,1
jandro-orellana,22,Defensive Midfield,1.76,1500.0,11,1,18,1,1,4,0,0,23,0,4,3,0,0,28,0,2,4,0,0,0.05555555555555555,0.0,0.0,0.05555555555555555,0.17391304347826086,0.07142857142857142,0,0,1,0
ramon-terrats,22,Defensive Midfield,1.81,1500.0,0,0,26,0,0,4,0,0,20,0,0,5,0,0,33,1,1,3,0,0,0.0,0.0,0.030303030303030304,0.0,0.0,0.030303030303030304,0,0,1,0
german-valera,21,Right Winger,1.7,1500.0,0,0,26,4,1,3,0,0,23,1,0,1,0,0,39,2,2,3,0,0,0.15384615384615385,0.043478260869565216,0.05128205128205128,0.038461538461538464,0.0,0.05128205128205128,0,0,0,1
sergio-carreira,22,Right-Back,1.7,1500.0,4,0,24,1,2,1,0,0,40,1,3,4,0,0,31,2,1,1,0,0,0.041666666666666664,0.025,0.06451612903225806,0.08333333333333333,0.075,0.03225806451612903,0,1,0,0
jon-guridi,28,Central Midfield,1.79,1500.0,0,0,22,0,1,2,0,0,9,2,0,0,0,0,41,1,1,6,0,0,0.0,0.2222222222222222,0.024390243902439025,0.045454545454545456,0.0,0.024390243902439025,0,0,1,0
luis-munoz,26,Defensive Midfield,1.82,1500.0,0,0,31,5,0,8,0,0,8,1,0,4,0,1,31,1,1,6,1,0,0.16129032258064516,0.125,0.03225806451612903,0.0,0.0,0.03225806451612903,0,0,1,0
gaspar-campos,23,Left Winger,1.75,1500.0,3,0,37,3,2,4,0,1,40,2,3,4,0,0,31,7,0,1,0,0,0.08108108108108109,0.05,0.22580645161290322,0.05405405405405406,0.075,0.0,0,0,0,1
roberto-lopez,23,Attacking Midfield,1.78,2500.0,3,2,20,3,1,0,0,0,28,4,1,3,0,0,42,8,5,5,0,0,0.15,0.14285714285714285,0.19047619047619047,0.05,0.03571428571428571,0.11904761904761904,0,0,1,0
wesley-moraes,26,Centre-Forward,1.91,3000.0,1,0,5,0,0,0,0,0,27,2,0,6,0,0,40,4,2,7,0,0,0.0,0.07407407407407407,0.1,0.0,0.0,0.05,0,0,0,1
myrto-uzuni,28,Left Winger,1.78,8000.0,29,5,36,15,6,4,0,0,46,22,9,7,0,0,39,23,5,7,0,0,0.4166666666666667,0.4782608695652174,0.5897435897435898,0.16666666666666666,0.1956521739130435,0.1282051282051282,0,0,0,1
adrian-bernabe,22,Central Midfield,1.7,6000.0,1,0,17,3,7,2,0,1,16,5,1,9,0,0,33,1,3,6,0,0,0.17647058823529413,0.3125,0.030303030303030304,0.4117647058823529,0.0625,0.09090909090909091,0,0,1,0
nahitan-nandez,27,Central Midfield,1.72,5000.0,49,0,34,2,3,8,0,1,22,0,2,4,0,0,37,0,6,9,0,0,0.058823529411764705,0.0,0.0,0.08823529411764706,0.09090909090909091,0.16216216216216217,0,0,1,0
walid-cheddira,25,Centre-Forward,1.87,8000.0,5,0,39,9,2,4,0,0,37,6,3,2,0,0,37,22,7,2,1,0,0.23076923076923078,0.16216216216216217,0.5945945945945946,0.05128205128205128,0.08108108108108109,0.1891891891891892,0,0,0,1
giovanni-fabbian,20,Central Midfield,1.86,6000.0,1,0,16,5,0,5,1,0,39,9,5,8,0,0,38,8,1,8,1,0,0.3125,0.23076923076923078,0.21052631578947367,0.0,0.1282051282051282,0.02631578947368421,0,0,1,0
radu-dragusin,21,Centre-Back,1.91,5000.0,5,0,14,1,0,0,0,0,22,0,0,2,0,0,40,4,0,3,0,0,0.07142857142857142,0.0,0.1,0.0,0.0,0.0,0,1,0,0
gianluca-busio,21,Central Midfield,1.72,5000.0,9,0,13,2,2,0,0,0,29,1,2,8,0,0,28,0,0,2,0,0,0.15384615384615385,0.034482758620689655,0.0,0.15384615384615385,0.06896551724137931,0.0,0,0,1,0
silvan-hefti,25,Right-Back,1.82,4200.0,10,0,43,0,1,2,0,0,46,2,4,4,0,1,28,1,0,8,0,0,0.0,0.043478260869565216,0.03571428571428571,0.023255813953488372,0.08695652173913043,0.0,0,1,0,0
samuele-mulattieri,22,Centre-Forward,1.83,4500.0,5,3,32,19,3,3,0,0,29,7,0,1,0,0,30,12,4,3,0,0,0.59375,0.2413793103448276,0.4,0.09375,0.0,0.13333333333333333,0,0,0,1
matteo-luigi-brunori,28,Centre-Forward,1.8,4500.0,0,0,34,4,3,3,0,0,47,29,5,5,0,0,38,20,4,5,0,0,0.11764705882352941,0.6170212765957447,0.5263157894736842,0.08823529411764706,0.10638297872340426,0.10526315789473684,0,0,0,1
olimpiu-morutan,24,Attacking Midfield,1.73,5000.0,7,1,36,8,15,7,0,0,41,4,5,5,0,0,36,6,8,5,0,0,0.2222222222222222,0.0975609756097561,0.16666666666666666,0.4166666666666667,0.12195121951219512,0.2222222222222222,0,0,1,0
morten-frendrup,22,Central Midfield,1.78,3700.0,11,1,34,0,3,4,2,0,36,2,0,4,0,0,40,2,0,3,0,0,0.0,0.05555555555555555,0.05,0.08823529411764706,0.0,0.0,0,0,1,0
andrea-carboni,22,Centre-Back,1.87,4000.0,2,0,22,2,1,4,0,0,33,0,1,6,0,0,23,3,1,4,0,0,0.09090909090909091,0.0,0.13043478260869565,0.045454545454545456,0.030303030303030304,0.043478260869565216,0,1,0,0
dennis-man,24,Right Winger,1.83,4000.0,18,6,34,19,8,3,0,0,27,3,2,4,0,0,32,6,2,2,0,0,0.5588235294117647,0.1111111111111111,0.1875,0.23529411764705882,0.07407407407407407,0.0625,0,0,0,1
valentin-mihaila,23,Left Winger,1.8,3500.0,10,1,23,4,3,2,0,0,20,2,1,4,0,0,19,3,3,3,0,0,0.17391304347826086,0.1,0.15789473684210525,0.13043478260869565,0.05,0.15789473684210525,0,0,0,1
stefano-turati,21,Goalkeeper,1.88,3500.0,4,0,2,0,1,0,0,0,22,0,0,0,0,0,38,0,2,0,0,0,0.0,0.0,0.0,0.5,0.0,0.05263157894736842,1,0,0,0
joel-pohjanpalo,28,Centre-Forward,1.86,3500.0,61,13,20,6,0,0,0,0,36,16,1,0,0,0,40,19,7,2,0,0,0.3,0.4444444444444444,0.475,0.0,0.027777777777777776,0.175,0,0,0,1
luca-moro,22,Centre-Forward,1.89,3200.0,1,0,32,8,1,2,0,0,2,0,0,0,0,0,35,6,0,2,0,0,0.25,0.0,0.17142857142857143,0.03125,0.0,0.0,0,0,0,1
andrea-cistana,26,Centre-Back,1.85,3200.0,0,0,15,1,0,3,0,0,39,4,1,7,0,0,21,2,0,3,0,0,0.06666666666666667,0.10256410256410256,0.09523809523809523,0.0,0.02564102564102564,0.0,0,1,0,0
albert-gudmundsson,25,Right Winger,1.77,3500.0,33,6,35,11,4,4,0,0,40,7,2,7,0,0,38,14,5,4,1,0,0.3142857142857143,0.175,0.3684210526315789,0.11428571428571428,0.05,0.13157894736842105,0,0,0,1
sebastiano-esposito,20,Centre-Forward,1.83,3500.0,7,0,33,4,3,4,0,0,34,7,9,2,0,1,35,6,2,2,0,0,0.12121212121212122,0.20588235294117646,0.17142857142857143,0.09090909090909091,0.2647058823529412,0.05714285714285714,0,0,0,1
elia-caprile,21,Goalkeeper,1.91,3000.0,2,0,19,0,0,0,0,0,39,0,5,0,0,0,42,0,2,0,0,0,0.0,0.0,0.0,0.0,0.1282051282051282,0.047619047619047616,1,0,0,0
gennaro-tutino,26,Centre-Forward,1.77,3000.0,6,0,38,14,7,4,0,0,28,5,1,4,0,0,35,5,2,2,0,0,0.3684210526315789,0.17857142857142858,0.14285714285714285,0.18421052631578946,0.03571428571428571,0.05714285714285714,0,0,0,1
marius-marin,24,Central Midfield,1.8,3000.0,10,0,35,2,3,8,1,0,40,0,0,13,0,0,34,1,0,13,1,0,0.05714285714285714,0.0,0.029411764705882353,0.08571428571428572,0.0,0.0,0,0,1,0
walid-cheddira,25,Centre-Forward,1.87,8000.0,5,0,39,9,2,4,0,0,37,6,3,2,0,0,37,22,7,2,1,0,0.23076923076923078,0.16216216216216217,0.5945945945945946,0.05128205128205128,0.08108108108108109,0.1891891891891892,0,0,0,1
lucas-da-cunha,22,Right Winger,1.74,3000.0,0,0,29,6,1,1,0,0,26,2,1,0,0,0,14,2,2,1,0,0,0.20689655172413793,0.07692307692307693,0.14285714285714285,0.034482758620689655,0.038461538461538464,0.14285714285714285,0,0,0,1
george-puscas,27,Centre-Forward,1.88,3000.0,34,10,23,4,1,1,0,0,49,10,3,3,0,0,27,4,1,3,0,0,0.17391304347826086,0.20408163265306123,0.14814814814814814,0.043478260869565216,0.061224489795918366,0.037037037037037035,0,0,0,1
nahitan-nandez,27,Central Midfield,1.72,5000.0,49,0,34,2,3,8,0,1,22,0,2,4,0,0,37,0,6,9,0,0,0.058823529411764705,0.0,0.0,0.08823529411764706,0.09090909090909091,0.16216216216216217,0,0,1,0
matteo-luigi-brunori,28,Centre-Forward,1.8,4500.0,0,0,34,4,3,3,0,0,47,29,5,5,0,0,38,20,4,5,0,0,0.11764705882352941,0.6170212765957447,0.5263157894736842,0.08823529411764706,0.10638297872340426,0.10526315789473684,0,0,0,1
giorgio-cittadini,21,Centre-Back,1.93,3000.0,2,0,21,0,1,6,0,0,20,0,2,4,0,0,20,0,0,10,0,0,0.0,0.0,0.0,0.047619047619047616,0.1,0.0,0,1,0,0
alfred-gomis,29,Goalkeeper,1.96,3000.0,16,0,32,0,1,0,0,0,32,0,2,0,0,0,18,0,0,0,1,0,0.0,0.0,0.0,0.03125,0.0625,0.0,1,0,0,0
marko-rog,27,Central Midfield,1.8,3000.0,21,0,16,0,0,2,0,0,8,0,1,0,0,0,23,1,1,5,1,0,0.0,0.0,0.043478260869565216,0.0,0.125,0.043478260869565216,0,0,1,0
lautaro-valenti,24,Centre-Back,1.88,3000.0,0,0,12,0,0,0,0,0,9,0,1,1,0,0,26,1,3,6,0,1,0.0,0.0,0.038461538461538464,0.0,0.1111111111111111,0.11538461538461539,0,1,0,0
elias-cobbaut,25,Centre-Back,1.88,2700.0,1,0,15,0,1,2,0,0,35,2,3,5,0,0,11,0,1,1,0,1,0.0,0.05714285714285714,0.0,0.06666666666666667,0.08571428571428572,0.09090909090909091,0,1,0,0
eddie-salcedo,21,Centre-Forward,1.78,2700.0,2,0,23,3,2,3,0,0,13,2,0,1,0,0,24,4,1,2,0,0,0.13043478260869565,0.15384615384615385,0.16666666666666666,0.08695652173913043,0.0,0.041666666666666664,0,0,0,1
giuseppe-caso,24,Left Winger,1.72,2800.0,0,0,2,0,0,0,0,0,39,5,5,7,0,0,36,9,5,5,0,0,0.0,0.1282051282051282,0.25,0.0,0.1282051282051282,0.1388888888888889,0,0,0,1
pietro-beruatto,24,Left-Back,1.85,2500.0,0,0,27,0,6,8,0,0,39,1,6,10,0,0,35,1,0,12,0,0,0.0,0.02564102564102564,0.02857142857142857,0.2222222222222222,0.15384615384615385,0.0,0,1,0,0
michael-folorunsho,25,Central Midfield,1.85,2500.0,0,0,32,6,3,7,1,0,32,5,2,9,0,0,31,9,4,9,0,0,0.1875,0.15625,0.2903225806451613,0.09375,0.0625,0.12903225806451613,0,0,1,0
luca-mazzitelli,27,Defensive Midfield,1.84,2500.0,7,0,36,5,5,15,0,0,31,2,6,9,1,0,25,3,5,8,0,0,0.1388888888888889,0.06451612903225806,0.12,0.1388888888888889,0.1935483870967742,0.2,0,0,1,0
patrick-cutrone,25,Centre-Forward,1.83,2500.0,1,0,24,0,1,0,0,0,31,3,2,2,0,0,35,9,2,3,0,0,0.0,0.0967741935483871,0.2571428571428571,0.041666666666666664,0.06451612903225806,0.05714285714285714,0,0,0,1
michele-collocolo,23,Central Midfield,1.88,2500.0,0,0,29,3,0,5,0,0,35,3,3,7,0,0,37,5,5,4,0,1,0.10344827586206896,0.08571428571428572,0.13513513513513514,0.0,0.08571428571428572,0.13513513513513514,0,0,1,0
francesco-vicari,28,Centre-Back,1.9,2500.0,1,0,27,0,0,4,0,0,29,0,0,4,0,1,38,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
idrissa-toure,25,Central Midfield,1.88,2500.0,3,1,22,1,0,3,0,1,34,3,0,5,0,1,30,3,2,3,0,0,0.045454545454545456,0.08823529411764706,0.1,0.0,0.0,0.06666666666666667,0,0,1,0
mattia-aramu,28,Attacking Midfield,1.8,2500.0,1,0,39,10,6,6,0,1,33,7,5,6,0,0,28,2,2,4,0,0,0.2564102564102564,0.21212121212121213,0.07142857142857142,0.15384615384615385,0.15151515151515152,0.07142857142857142,0,0,1,0
luis-binks,21,Centre-Back,1.9,2500.0,1,0,0,0,0,0,0,0,15,0,0,3,0,0,34,0,1,4,1,0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0,1,0,0
gabriel-charpentier,24,Centre-Forward,1.88,2400.0,2,1,2,0,0,0,0,0,22,10,2,5,0,0,9,0,0,0,0,0,0.0,0.45454545454545453,0.0,0.0,0.09090909090909091,0.0,0,0,0,1
ernesto-torregrossa,30,Centre-Forward,1.84,2400.0,4,2,18,6,4,4,0,0,33,8,2,6,0,0,24,6,2,1,0,0,0.3333333333333333,0.24242424242424243,0.25,0.2222222222222222,0.06060606060606061,0.08333333333333333,0,0,0,1
enrico-del-prato,23,Right-Back,1.83,2400.0,11,1,28,0,1,5,0,0,34,1,2,7,0,0,39,3,0,6,0,0,0.0,0.029411764705882353,0.07692307692307693,0.03571428571428571,0.058823529411764705,0.0,0,1,0,0
franco-vazquez,34,Attacking Midfield,1.87,2400.0,3,0,22,1,0,2,0,0,35,14,4,8,1,1,40,11,6,8,0,0,0.045454545454545456,0.4,0.275,0.0,0.11428571428571428,0.15,0,0,1,0
stefano-sturaro,30,Central Midfield,1.81,2200.0,4,0,17,1,0,7,0,0,26,0,0,12,0,0,19,0,1,4,0,1,0.058823529411764705,0.0,0.0,0.0,0.0,0.05263157894736842,0,0,1,0
magnus-kofod-andersen,24,Central Midfield,1.7,2200.0,0,0,32,4,4,1,0,0,34,1,0,3,0,0,27,0,4,1,0,0,0.125,0.029411764705882353,0.0,0.125,0.0,0.14814814814814814,0,0,1,0
dimitri-bisoli,29,Central Midfield,1.8,2200.0,2,0,30,3,1,3,0,0,41,5,5,5,0,0,36,4,5,4,0,0,0.1,0.12195121951219512,0.1111111111111111,0.03333333333333333,0.12195121951219512,0.1388888888888889,0,0,1,0
walid-cheddira,25,Centre-Forward,1.87,8000.0,5,0,39,9,2,4,0,0,37,6,3,2,0,0,37,22,7,2,1,0,0.23076923076923078,0.16216216216216217,0.5945945945945946,0.05128205128205128,0.08108108108108109,0.1891891891891892,0,0,0,1
gianluca-lapadula,33,Centre-Forward,1.78,2200.0,26,9,37,8,5,2,0,0,25,13,4,2,0,0,42,26,5,4,1,0,0.21621621621621623,0.52,0.6190476190476191,0.13513513513513514,0.16,0.11904761904761904,0,0,0,1
nahitan-nandez,27,Central Midfield,1.72,5000.0,49,0,34,2,3,8,0,1,22,0,2,4,0,0,37,0,6,9,0,0,0.058823529411764705,0.0,0.0,0.08823529411764706,0.09090909090909091,0.16216216216216217,0,0,1,0
antoine-makoumbou,24,Central Midfield,1.87,2200.0,10,1,23,0,1,3,0,0,36,0,3,6,0,0,43,1,0,5,0,0,0.0,0.0,0.023255813953488372,0.043478260869565216,0.08333333333333333,0.0,0,0,1,0
matteo-luigi-brunori,28,Centre-Forward,1.8,4500.0,0,0,34,4,3,3,0,0,47,29,5,5,0,0,38,20,4,5,0,0,0.11764705882352941,0.6170212765957447,0.5263157894736842,0.08823529411764706,0.10638297872340426,0.10526315789473684,0,0,0,1
alberto-cerri,27,Centre-Forward,1.94,2000.0,20,2,26,2,0,1,0,0,27,10,6,3,0,0,35,9,3,7,0,0,0.07692307692307693,0.37037037037037035,0.2571428571428571,0.0,0.2222222222222222,0.08571428571428572,0,0,0,1
luca-zanimacchia,24,Right Winger,1.78,2000.0,7,0,28,2,0,0,0,0,37,8,6,4,0,0,35,1,2,5,0,0,0.07142857142857142,0.21621621621621623,0.02857142857142857,0.0,0.16216216216216217,0.05714285714285714,0,0,0,1
dario-saric,26,Central Midfield,1.8,2000.0,1,0,35,1,2,7,0,0,33,3,4,7,0,1,30,1,1,4,0,0,0.02857142857142857,0.09090909090909091,0.03333333333333333,0.05714285714285714,0.12121212121212122,0.03333333333333333,0,0,1,0
gabriele-zappa,23,Right-Back,1.87,2000.0,4,0,36,0,4,3,0,0,28,0,1,4,1,0,35,3,1,7,0,0,0.0,0.0,0.08571428571428572,0.1111111111111111,0.03571428571428571,0.02857142857142857,0,1,0,0
tanner-tessmann,21,Central Midfield,1.88,2000.0,1,0,7,0,0,1,0,0,23,0,0,1,0,1,34,3,2,5,1,0,0.0,0.0,0.08823529411764706,0.0,0.0,0.058823529411764705,0,0,1,0
luca-belardinelli,22,Defensive Midfield,1.9,2000.0,1,0,28,6,3,2,0,0,23,0,0,5,0,0,31,2,2,7,0,0,0.21428571428571427,0.0,0.06451612903225806,0.10714285714285714,0.0,0.06451612903225806,0,0,1,0
mirko-antonucci,24,Right Winger,1.78,2000.0,3,0,4,0,0,0,0,0,38,3,8,6,0,0,38,11,1,5,0,0,0.0,0.07894736842105263,0.2894736842105263,0.0,0.21052631578947367,0.02631578947368421,0,0,0,1
leonardo-mancuso,31,Centre-Forward,1.82,2000.0,0,0,39,23,5,7,0,0,30,6,1,0,0,0,33,6,3,4,0,0,0.5897435897435898,0.2,0.18181818181818182,0.1282051282051282,0.03333333333333333,0.09090909090909091,0,0,0,1
yordan-osorio,29,Centre-Back,1.86,2000.0,22,0,24,0,0,2,0,0,16,0,1,2,0,0,31,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0625,0.0,0,1,0,0
simon-sohm,22,Defensive Midfield,1.88,2000.0,18,0,24,1,1,2,0,0,29,0,0,6,0,0,32,1,7,5,0,0,0.041666666666666664,0.0,0.03125,0.041666666666666664,0.0,0.21875,0,0,1,0
pablo-rodriguez,21,Second Striker,1.78,2000.0,0,0,20,6,3,4,0,1,27,2,2,5,0,0,21,3,2,3,0,1,0.3,0.07407407407407407,0.14285714285714285,0.15,0.07407407407407407,0.09523809523809523,0,0,0,1
hernani,29,Central Midfield,1.88,2000.0,14,0,35,7,3,11,0,0,20,0,1,0,0,0,31,7,4,6,0,0,0.2,0.0,0.22580645161290322,0.08571428571428572,0.05,0.12903225806451613,0,0,1,0
denis-dragus,23,Centre-Forward,1.85,2000.0,5,2,10,0,0,2,1,0,30,6,2,4,0,0,26,4,0,6,0,0,0.0,0.2,0.15384615384615385,0.0,0.06666666666666667,0.0,0,0,0,1
adam-nagy,27,Defensive Midfield,1.78,2000.0,69,1,35,2,3,2,0,0,39,0,1,6,0,1,35,0,2,7,0,1,0.05714285714285714,0.0,0.0,0.08571428571428572,0.02564102564102564,0.05714285714285714,0,0,1,0
antonio-palumbo,26,Central Midfield,1.82,2000.0,0,0,26,1,3,5,0,0,34,3,8,6,0,0,36,5,8,8,0,0,0.038461538461538464,0.08823529411764706,0.1388888888888889,0.11538461538461539,0.23529411764705882,0.2222222222222222,0,0,1,0
matteo-tramoni,23,Left Winger,1.75,2000.0,1,0,12,0,0,1,0,0,42,8,3,5,0,0,32,5,2,1,0,0,0.0,0.19047619047619047,0.15625,0.0,0.07142857142857142,0.0625,0,0,0,1
luca-garritano,29,Attacking Midfield,1.72,1800.0,12,0,40,9,9,4,0,0,32,2,1,4,0,0,35,3,5,4,0,0,0.225,0.0625,0.08571428571428572,0.225,0.03125,0.14285714285714285,0,0,1,0
josep-martinez,25,Goalkeeper,1.91,1900.0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,32,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.09375,1,0,0,0
fabrizio-caligara,23,Central Midfield,1.8,1800.0,0,0,27,0,2,8,1,0,33,3,2,7,0,0,35,2,5,6,1,0,0.0,0.09090909090909091,0.05714285714285714,0.07407407407407407,0.06060606060606061,0.14285714285714285,0,0,1,0
florian-aye,26,Centre-Forward,1.84,1800.0,3,0,39,17,5,2,0,0,21,5,0,0,0,0,40,9,2,0,0,0,0.4358974358974359,0.23809523809523808,0.225,0.1282051282051282,0.0,0.05,0,0,0,1
valerio-verre,29,Attacking Midfield,1.81,1800.0,8,0,29,4,4,3,0,0,20,1,1,2,0,1,35,3,3,8,0,0,0.13793103448275862,0.05,0.08571428571428572,0.13793103448275862,0.05,0.08571428571428572,0,0,1,0
maxime-leverbe,26,Centre-Back,1.88,1800.0,0,0,30,1,0,5,0,0,42,0,1,8,0,0,18,1,0,5,1,0,0.03333333333333333,0.0,0.05555555555555555,0.0,0.023809523809523808,0.0,0,1,0,0
adrian-benedyczak,22,Centre-Forward,1.91,1800.0,11,8,32,6,2,5,0,0,32,6,1,3,0,0,37,10,2,2,0,0,0.1875,0.1875,0.2702702702702703,0.0625,0.03125,0.05405405405405406,0,0,0,1
alessandro-deiola,27,Central Midfield,1.9,1800.0,0,0,27,0,0,4,0,0,35,6,1,5,0,0,31,3,2,3,0,0,0.0,0.17142857142857143,0.0967741935483871,0.0,0.02857142857142857,0.06451612903225806,0,0,1,0
nahitan-nandez,27,Central Midfield,1.72,5000.0,49,0,34,2,3,8,0,1,22,0,2,4,0,0,37,0,6,9,0,0,0.058823529411764705,0.0,0.0,0.08823529411764706,0.09090909090909091,0.16216216216216217,0,0,1,0
abdoulaye-toure,29,Defensive Midfield,1.88,1800.0,3,0,30,2,2,2,0,0,21,0,1,1,0,0,4,0,0,0,0,0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.047619047619047616,0.0,0,0,1,0
